UOLL4,2007-04-04,10.75536,10.75536,10.66573,10.68565,259500,0
UOLL4,2007-04-05,10.64581,10.75536,10.60598,10.61594,123500,0
UOLL4,2007-04-09,10.65577,10.84499,10.60598,10.64581,62600,0
UOLL4,2007-04-10,10.68565,10.70556,10.4566,10.60598,1149100,0
UOLL4,2007-04-11,10.68565,10.70556,10.40681,10.51635,130500,0
UOLL4,2007-04-12,10.4566,10.70556,10.30722,10.35701,46200,0
UOLL4,2007-04-13,10.35701,10.4566,10.15784,10.4566,66600,0
UOLL4,2007-04-16,10.4566,10.4566,10.20763,10.42672,89800,0
UOLL4,2007-04-17,10.35701,10.39685,10.27734,10.31718,106700,0
UOLL4,2007-04-18,10.30722,10.30722,10.21759,10.21759,77000,0
UOLL4,2007-04-19,10.23751,10.25743,9.958665,10.00846,185100,0
UOLL4,2007-04-20,10.118,10.30722,10.10805,10.21759,202700,0
UOLL4,2007-04-23,10.25743,10.25743,10.15784,10.24747,67000,0
UOLL4,2007-04-24,10.1678,10.40681,10.15784,10.32714,41700,0
UOLL4,2007-04-25,10.35701,10.44664,10.2873,10.35701,87000,0
UOLL4,2007-04-26,10.40681,10.43668,10.25743,10.25743,75100,0
UOLL4,2007-04-27,10.25743,10.25743,10.06821,10.20763,45300,0
UOLL4,2007-04-30,10.22755,10.30722,10.15784,10.30722,45200,0
UOLL4,2007-05-02,10.40681,10.40681,10.2873,10.40681,73200,0
UOLL4,2007-05-03,10.39685,10.56614,9.968624,9.968624,124800,0
UOLL4,2007-05-04,10.38689,10.55619,10.26738,10.38689,71200,0
UOLL4,2007-05-07,10.38689,10.40681,10.25743,10.35701,62900,0
UOLL4,2007-05-08,10.22755,10.30722,10.15784,10.30722,58400,0
UOLL4,2007-05-09,10.1678,10.4566,10.12796,10.34705,99400,0
UOLL4,2007-05-10,10.32714,10.42672,10.25743,10.35701,179300,0
UOLL4,2007-05-11,10.38689,10.51635,10.38689,10.4566,63200,0
UOLL4,2007-05-14,10.4566,10.60598,10.4566,10.55619,80500,0
UOLL4,2007-05-15,10.58606,11.2035,10.50639,10.85495,464700,0
UOLL4,2007-05-16,11.10391,11.34292,10.93461,11.11387,518700,0
UOLL4,2007-05-17,11.1537,11.1537,10.85495,10.85495,110500,0
UOLL4,2007-05-18,10.95453,11.08399,10.80515,11.05412,102800,0
UOLL4,2007-05-21,11.11387,11.25329,11.05412,11.05412,134400,0
UOLL4,2007-05-22,11.00433,11.05412,10.85495,10.95453,63800,0
UOLL4,2007-05-23,10.95453,11.54209,10.95453,11.45247,292100,0
UOLL4,2007-05-24,11.45247,11.53213,11.25329,11.35288,143400,0
UOLL4,2007-05-25,11.35288,12.26908,11.29313,12.13961,516800,0
UOLL4,2007-05-28,12.09978,13.03589,12.09978,12.85664,509400,0
UOLL4,2007-05-29,12.94627,12.96618,12.24916,12.55788,163900,0
UOLL4,2007-05-30,12.29895,12.53796,12.19936,12.24916,250800,0
UOLL4,2007-05-31,12.44833,12.54792,11.9504,12.43837,216100,0
UOLL4,2007-06-01,12.44833,13.24503,12.44833,13.09564,621400,0
UOLL4,2007-06-04,12.94627,13.14544,12.84668,12.95622,150900,0
UOLL4,2007-06-05,13.02593,13.02593,12.49813,12.49813,143100,0
UOLL4,2007-06-06,12.50808,12.6475,12.14957,12.24916,153600,0
UOLL4,2007-06-08,12.00019,12.19936,11.70143,12.19936,56900,0
UOLL4,2007-06-11,12.18941,12.49813,12.04999,12.2392,97000,0
UOLL4,2007-06-12,12.19936,12.19936,11.89065,11.92052,361900,0
UOLL4,2007-06-13,12.04999,12.89647,12.04999,12.24916,171600,0
UOLL4,2007-06-14,12.54792,12.89647,12.34874,12.6475,333000,0
